task_config,seed,round,train_loss,ihm_loss,decomp_loss,pheno_loss,elapsed_s,sigma_decomp,sigma_ihm,sigma_pheno,val_ihm_auroc,val_ihm_auprc,val_decomp_auroc,val_decomp_auprc,val_pheno_macro_auroc
ihm_decomp,123,31,0.5365641054628197,0.3289610643964668,1.2029718155423628,0.719996961183423,5.6,1.098770260810852,0.574219286441803,1.0,0.7870029755657073,0.4386683607655896,0.6999769018947897,0.2044339657318023,0.5019710299208398
ihm_decomp,123,32,0.5336272736043388,0.32870081984580346,1.1968357245474404,0.7203112642837924,5.5,1.0932722091674805,0.5742582082748413,1.0,0.7827645437854662,0.4328587078979968,0.6891676273136691,0.1978256440393278,0.5037507148468505
ihm_decomp,123,33,0.5368598232362989,0.3301821628902677,1.1991681883428815,0.7184556397288127,5.5,1.0955784320831299,0.5734883546829224,1.0,0.785902549390059,0.42799507247182983,0.6888131725194285,0.19987682211455496,0.5033731597405569
ihm_decomp,123,34,0.5324565107124861,0.3305080316993347,1.187557501303577,0.718282879960589,5.6,1.091233491897583,0.5759773254394531,1.0,0.7867722276091179,0.44500222684268564,0.687425157349189,0.1999687253356333,0.5039150879360291
ihm_decomp,123,35,0.5339706903201524,0.3282271058148172,1.1993298442082634,0.7180958538596807,5.5,1.093736171722412,0.5740041136741638,1.0,0.7844489205660571,0.4212760103643657,0.6926291498087753,0.20400574532427382,0.5013451053050503
ihm_decomp,123,36,0.5304249590140764,0.3306449194272012,1.182168366867382,0.7174713640233835,5.5,1.087899923324585,0.5741106867790222,1.0,0.7820856283175226,0.4259113662389328,0.6789437885788918,0.18462452042841626,0.5044896133424203
ihm_decomp,123,37,0.5346128387482406,0.3295935264190732,1.1958230843190023,0.7186202011254157,5.5,1.0925489664077759,0.573928713798523,1.0,0.7958705279046752,0.4497898331041853,0.6875651297379057,0.20202986365468717,0.501098698237655
ihm_decomp,123,38,0.5304093224252676,0.32828488496974045,1.190690127262382,0.7168845911733969,5.5,1.0934983491897583,0.5729876160621643,1.0,0.7824454951667883,0.4340483149024023,0.691227297063986,0.20189892039179988,0.5027987251757533
ihm_decomp,123,39,0.5324464929676472,0.3293570771357899,1.1916057555956612,0.7183354088312673,5.6,1.0946953296661377,0.5734294652938843,1.0,0.781752418271906,0.4332479310410356,0.687692328980884,0.19475874082548267,0.5044752717265186
ihm_decomp,123,40,0.5329053163788725,0.3300257175510107,1.1902867690965078,0.7181159554610607,5.5,1.0964374542236328,0.574733316898346,1.0,0.7832851844817417,0.4408044732018919,0.6887886906567632,0.19018217503181079,0.5040601433319793
ihm_decomp,123,41,0.5312449716064087,0.3280847399255594,1.1933556334420583,0.7164011995865268,5.5,1.0947489738464355,0.5742883086204529,1.0,0.7918878348344447,0.4340392142305644,0.6837252028002992,0.1975751726762156,0.504402650051981
ihm_decomp,123,42,0.5353383175931122,0.3270438077928718,1.2070354832311905,0.7171735284630388,5.5,1.0969574451446533,0.5724398493766785,1.0,0.7843264658742931,0.4332865318010143,0.6940501622721723,0.20525043702645626,0.5051952426911668
ihm_decomp,123,43,0.5269313006942449,0.3254656485855319,1.1925508163901917,0.7169298966899189,5.5,1.0942648649215698,0.5728747844696045,1.0,0.7899102332137109,0.43402153008642935,0.6934019251259486,0.20293155454596176,0.5032293317927156
ihm_decomp,123,44,0.5246364578409487,0.3271461641293946,1.1810675617388762,0.7155683178568512,5.5,1.0894204378128052,0.5730903148651123,1.0,0.781425872427202,0.43734304652338285,0.691434860682235,0.20363716069175206,0.5056149310269132
ihm_decomp,123,45,0.525657883507716,0.3251901876718196,1.1905621428156523,0.7150724754062803,5.5,1.0896475315093994,0.5723099112510681,1.0,0.7893787631909527,0.4428588190246681,0.6724741902623924,0.19218338296470364,0.5051770170928903
ihm_decomp,123,46,0.5276509909910927,0.32533854207097185,1.194773979842923,0.7155065700476867,5.5,1.0935297012329102,0.5711033344268799,1.0,0.7853994022211782,0.4317668536963649,0.6952487091139588,0.2077361148248911,0.5037442589722899
ihm_decomp,123,47,0.5232231603959763,0.32555411567334,1.1834399385223222,0.7155272362013572,5.5,1.0879685878753662,0.5707226395606995,1.0,0.7908698781450864,0.44552808074872213,0.6953253479883892,0.20845360074112904,0.5045642748979176
ihm_decomp,123,48,0.5182003321605999,0.3242686743559275,1.1763070449558408,0.7157372876546269,5.5,1.087520956993103,0.5704681277275085,1.0,0.7930653158331417,0.4463734881897628,0.6845384264123107,0.20102345878855882,0.5037666663501673
ihm_decomp,123,49,0.5257957969430233,0.3277574986479688,1.1815968775332755,0.716290727192658,5.6,1.0856539011001587,0.572905421257019,1.0,0.7857384434425929,0.4333068817676191,0.6978767838496346,0.20366930850870996,0.5057271420023942
ihm_decomp,123,50,0.5276307212473523,0.32397418713205245,1.1996478058365234,0.7158892690875124,5.5,1.0924969911575317,0.5702113509178162,1.0,0.7899677119465798,0.4409248886704093,0.6852409494279228,0.19450052196511192,0.5062002899321347
ihm_decomp,123,51,0.5233659392881602,0.3238737941048551,1.1899393885416756,0.7153598119598289,5.5,1.0894149541854858,0.5707629323005676,1.0,0.7931340404050501,0.4362026539465445,0.6919899603074496,0.21120251918534927,0.5039750482075149
ihm_decomp,123,52,0.5143915811740676,0.3249661689502183,1.1648286102120011,0.7167463804957127,5.5,1.0831630229949951,0.570556640625,1.0,0.795987984445755,0.45105371148403917,0.694885738889226,0.20409743962232957,0.5040548708071071
